sent_id	sentence	typability_z	n_typists
1056	Sure was good talking to you this AM.	0.371552417651179	1682
1057	Surely we can cover this from within Virgo's team?	-0.33006615811118	1669
1059	Taiwan is to cut tariffs on items.	-0.458257187214316	1641
1060	Take what you can get.	0.655148012287154	1668
1061	Talk to you later.	0.767705260324976	1767
1062	Talk to you soon, Theresa.	-0.379068355068352	1667
1063	Talk to you soon.	0.538907137849698	1648
1064	Task has to be completed.	0.335630131557899	1677
1065	Tax gave us the same feedback.	-0.00631682302322139	1690
1066	Team Chick hasn't been in the SuperBowl every year for no reason.	-0.487623682954118	1587
1067	Tell her to get my expense report done.	0.269642767232509	1722
1068	Tests Monday showed no structural damage to his shoulder.	-0.155077982252854	1622
1069	Thailand would not be involved.	0.125621643498614	1642
1070	Thank you again for the evening.	0.637097462005385	1704
1071	Thank you for all your help.	0.534292394007012	1657
1072	Thank you for participation, cooperation and support.	-0.0295076415316334	1636
1073	Thank you for your call.	0.603425766357442	1648
1074	Thank you for your prompt reply.	-0.140610359774582	1729
1075	Thank you for your support and generosity.	0.147772991420801	1652
1076	Thank you for your support.	0.510658191304631	1719
1077	Thanks - that's what I was hoping it was.	-0.478268302674892	1603
1078	Thanks I needed that today!	-0.175329026725558	1677
1079	Thanks again for thinking of me.	0.721556651582481	1681
1080	Thanks again for your help.	0.504828301222768	1665
1081	Thanks for all the email.	0.793320431854205	1697
1082	Thanks for all you are doing.	0.853011217397648	1644
1083	Thanks for checking with me.	0.728485720922036	1649
1084	Thanks for keeping your eyes out there on our stuff!	0.0808438138165224	1657
1085	Thanks for sending this.	0.988050887827541	1650
1086	Thanks for the quick turnaround.	0.171353775786299	1624
1087	Thanks for your concern.	0.344083393850997	1711
1088	Thanks for your help in quickly setting this up.	0.261052677036246	1611
1089	Thanks for your leadership on this issue.	0.405855364507866	1773
1090	Thanks so much for the message.	0.646627893261183	1748
1091	Thanks, I think we have taken care of this.	0.55710244238391	1676
1092	Thanks, having a good time.	0.404278876320972	1608
1093	That calendar was enough to put me on a diet.	0.187386263378731	1658
1094	That is not true.	0.551095111169382	1714
1095	That is one of the things we are working on.	0.965058270972444	1673
1096	That makes him a risky start from a Fantasy perspective.	-0.239673506397485	1658
1097	That must be a lot in kilometers.	0.017966565427312	1648
1098	That ranks fifth for the week.	0.267991546858694	1704
1100	That was how Mansell learned passing was allowed on the oval.	0.0994547538752067	1570
1101	That would be a fitting memorial to those who died.	0.553612306838175	1717
1102	That would be great.	0.615757216559497	1698
1103	That would likely be an expensive option.	0.0932379431099666	1624
1104	That's a fair trade off.	-0.0767162919711049	1640
1105	That's a lot of dollars.	-0.0703013033309862	1675
1107	The Atlanta Hawks held Indiana to the lowest points total ever.	-0.465553316788407	1623
1108	The Auction this year is hosted by EGS.	-0.342444949109294	1693
1109	The Azerbaijani enclave Nagorno was torn by further fighting.	-1.06559107907554	1617
1110	The Columbia mission takes off from the Kennedy space centre.	-0.233241686866512	1711
1111	The Fed has not taken an official position on the issue.	0.262916027780722	1625
1112	The French diplomat meanwhile reiterated his condemnation.	-0.638476329323826	1636
1113	The German slowed down enough to beat Frenchman Cedric Pioline 6-3.	-1.06222895869898	1591
1114	The Hawks led from late in the first quarter.	-0.0915484992957643	1732
1115	The House would give them equal treatment with US banks.	-0.232000191372033	1611
1116	The Japanese justice ministry refused Maradona a visa.	-0.823151019299127	1658
1117	The Jets will try to control the ball and the clock against the Rams.	0.40049723631877	1635
1119	The Mercedes engine takes advantage of extra boost.	-0.381466567205693	1663
1120	The Philippines censorship board voted to cut certain scenes.	-0.813016430061447	1616
1121	The Portal User IDs and Passwords are created by you.	-0.531019202081407	1677
1123	The Senate should approve a 14-year-old treaty.	-0.997997135844404	1589
1124	The Senate vote undercut him the day before the Geneva talks.	-0.225791885657236	1631
1125	The Spanish federation has brought forward those fixtures.	-0.249544731751867	1616
1126	The UN still recognizes Lisbon as the administrator of the territory.	-0.630918772651484	1646
1127	The accord was due to have come into effect overnight.	0.44542200744586	1627
1128	The administration had no immediate comment on the vote.	0.231524398373304	1617
1129	The advantage is enough for Ford motor racing director Dan Rivard.	-0.427562665215671	1613
1130	The agreement has been approved by the Senate and House.	0.118593136704558	1725
1131	The alleged offences occurred before Alan Sugar took control.	-0.536952461779882	1629
1132	The amendment has little chance of becoming law.	0.216786266400899	1706
1135	The artist assures me it is a turkey.	0.0656450908270867	1687
1136	The aviation college had already trained pilots.	-0.0505110278870122	1627
1137	The best-of-seven series moves to Indianapolis, Indiana.	-1.01167866913018	1640
1138	The big tight end has no real value as a Fantasy player.	-0.0972270412380643	1634
1139	The blasts rocked prominent commercial landmarks.	-0.245138228374486	1657
1140	The board voted Thursday to lift a ban imposed earlier this month.	-0.170155403886522	1626
1141	The book will also present details of the economic conditions.	0.217590405315057	1711
1142	The buses will be identified by their cities of origin.	-0.0398539690848502	1673
1143	The cabinet Thursday approved a revised tariff schedule.	-0.547756436242869	1669
1144	The cause of the fire was under investigation, police said.	0.275363732250174	1692
1145	The ceremony was followed by the premiere of the opening film.	-0.0461849151867168	1568
1146	The charges also cover his relations with advertising companies.	0.216359034135623	1554
1147	The children will entertain you while you wait.	0.341747654441136	1666
1148	The city plays host to a visit by US president Bill Clinton.	-0.437984071027719	1629
1149	The conditions were pretty tough.	0.211312585051937	1693
1150	The contract is a bit complicated.	0.375273569296435	1650
1151	The deal was nominated and cut to zero.	0.212933962643242	1632
1152	The delegation is to visit a metal works.	0.215175515700795	1669
1153	The directors see significant prospects for growth.	-0.394242912720119	1579
1154	The dollar lost ground against the major currencies.	0.221008311622517	1662
1155	The earliest the Jets expect him to return is Dec.	-0.363053131407253	1646
1156	The election will be clean and pure.	0.678901801828345	1598
1157	The evacuees included babies and young children.	-0.295645486637624	1616
1158	The evacuees later boarded a British airliner bound for Gatwick.	-0.674131472145513	1607
1159	The event reopens debate on the issue.	-0.0655093472951606	1675
1161	The fighting erupted after a private quarrel.	-0.280672703416511	1692
1162	The filing concerns various scheduling and balancing rules.	-0.117853437565601	1657
1163	The film will be shown for the first time.	0.823873294864458	1679
1164	The first Vietnamese trainee pilots were due to arrive in June.	-0.367532131841144	1634
1165	The former minister is accused of receiving seven billion lira.	-0.11943838382278	1626
1166	The four-city tour continues Friday in Kansas City, Missouri.	-0.802227892794265	1657
1167	The group is making a pilgrimage to the Catholic shrine of Fatima.	-0.350682587303057	1644
1168	The hospital was hit by electricity cuts.	-0.29182624948006	1686
1169	The important thing is to keep your feet on the ground.	0.456430236102627	1690
1170	The informal costs have to disappear.	0.0225575215339017	1592
1171	The injury is more serious than the Panthers first expected.	0.0123471272317864	1611
1172	The law enforcement has responsibility for the safety of the public.	-0.19242573520412	1652
1173	The letters of credit were to cover three agreements.	0.332427803156716	1652
1174	The loans were allegedly made to players.	-0.0965761745086237	1721
1175	The local forecasters are showing rain for Thanksgiving here.	0.109543497555773	1646
1176	The majority owner of Telecom is a consortium.	-0.598617098633142	1635
1177	The matter was still being investigated.	0.493027112989067	1633
1178	The meeting came days after the entry into Chernomyrdin's team.	-0.57294064379408	1635
1179	The meeting was very beneficial.	0.18451650598707	1725
1180	The meteor shower was incredible last night.	-0.0441531625862129	1667
1181	The military refuses to leave power and restore democracy by May 21.	-0.308208246260125	1643
1182	The move is also against our law.	0.40474780420045	1765
1183	The move was a further twist in the long-running dispute.	-0.146494516368567	1630
1184	The mud was their idea.	0.334863249278638	1710
1185	The new radio minister was head of the propaganda department.	0.00357935593633409	1669
1186	The night promised to be long.	0.64112029731221	1695
1187	The official agency SABA said Wednesday 25 civilians had been killed.	-0.814626823416825	1602
1188	The old list we had from Sybase no longer exists.	-0.182978673964867	1601
1189	The only other potential office is EOTT.	-0.288020137957877	1673
1190	The opposition had plans to hold demonstrations on Monday afternoon.	-0.106573071998682	1604
1191	The other figure is the top 15 contracts.	0.0459511014678658	1648
1192	The others raise their eyebrows.	-0.066413561472077	1691
1193	The partial list announcement came.	0.119082943081562	1704
1194	The phones should be on now.	0.475675856279308	1607
1196	The prime minister is to meet with several Security Council members.	-0.130817933447273	1553
1197	The profit could then go in part to the labour.	0.3000013917173	1676
1198	The qualifying continues on the west side of town.	-0.0477214964269009	1597
1199	The rates would become effective after endorsement by parliament.	-0.169197580224128	1683
1200	The reality is there is much less of an advantage than people think.	0.394853924210226	1691
1201	The reigning Indy-car series champion will be among top contenders.	-0.564671496122179	1626
1202	The reserve receiver is expected to see a specialist this week.	-0.0886347151741279	1671
1203	The reserve wideout is day-to-day.	-1.07546570673144	1670
1204	The rest is a byproduct of slapshot.	-0.374530536442568	1583
1205	The restart was a painful lesson regarding the rules of the race.	0.419336805451866	1683
1206	The results were expected back Tuesday.	-0.295949315352516	1631
1207	The riots were started by native Taiwanese.	-0.486170522844407	1666
1208	The rule was aimed at allowing low-budget teams to be competitive.	-0.150216660642192	1749
1209	The same prize was offered for the arrest of Abdul Razak Memon.	-0.555429425130906	1685
1210	The second deal in question which needs to be resolved asap.	0.214904176502828	1702
1211	The senate would require them to create a US subsidiary.	-0.364575567116324	1623
1212	The single between the two versions is the treatment of foreign banks.	-0.00555092677393105	1650
1213	The sooner I get this, the sooner we can get this implemented.	0.376364936784052	1652
1214	The speedway is faced with some very tough choices.	0.175574521553474	1711
1215	The spokesman said its role would be to supervise the organisation.	-0.152230089310705	1644
1216	The statement gave no further details of the incident.	0.294789180562497	1622
1217	The strategy will be very much the same.	0.0976663491953608	1701
1218	The team feels confident that Martin will be available.	0.103950557319449	1756
1219	The team mate says were not interested at this point.	0.315832761565027	1641
1220	The trip is nevertheless important to set the course for future ties.	0.00819939257754393	1642
1221	The troops just walked in.	0.223024385858902	1676
1222	The two leading candidates signed a Civility Pact on Tuesday.	-0.52243384221202	1602
1223	The volumes tie, so the pricing must be off somewhere.	0.0633196998248143	1668
1224	The wind was strong and gusting.	0.495903327637627	1714
1225	Their initial review indicates that the pricing seems low.	0.0971895527002722	1646
1226	Their key decision maker did not show which is not a good sign.	0.215092807794887	1649
1229	Then we lit our candles and just stood there silently, holding them.	0.317638497627024	1639
1230	There are differing views among the dissident community.	-0.0301134003177745	1682
1231	There are several business issues outstanding.	0.0716419046518411	1677
1232	There are some different rules here.	0.745307646298448	1720
1233	There are some issues on which we agree.	0.72786642796182	1714
1234	There is a 90 percent chance he is going to win.	0.274745696385247	1768
1235	There is in fact few differences between the candidates.	0.050607452570158	1626
1236	There is no average.	0.531248859348567	1740
1238	There is still a chance there might be modification in Dallas.	0.411020194659551	1694
1239	There is substantially no difference between us.	-0.0692684708170873	1666
1240	There was no such accord.	0.448611664045534	1761
1241	There were 75 evacuees on one plane and 73 on the other.	-0.505123069315854	1662
1242	There were frequent electricity and water shortages.	-0.0976236235110704	1657
1243	There will be some better news later today	0.82996183697521	1656
1244	There's been a shortage of blood in this area.	0.265171737079119	1616
1246	Theresa, I changed the CIG fuel rate to.	-0.801612582478056	1630
1247	Theresa, I hope he liked it.	-0.414338002884718	1658
1248	Theresa, I've redrafted and we're still off, even more now.	-0.656183262339755	1577
1249	Theresa, don't worry about it.	-0.376276160961467	1651
1250	Theresa, the formula BP is using is highlighted in red below.	-0.48933011076459	1717
1251	These are big storms and traffic isn't moving.	-0.103265530288183	1741
1252	These factors dictate clear limits to the concept of safe areas.	-0.00584609603359526	1642
1253	They also agreed on using dialogue to settle the issue.	0.106524029611433	1679
1254	They appear to be coming out of Unify, but I cannot see them.	0.0383621975623077	1687
1255	They are more efficiently pooled.	0.00282317464686632	1679
1256	They are specifically concerned about the intercompany notes.	-0.1281624188421	1624
1257	They are still burning.	0.524617649121038	1757
1258	They have capacity now.	0.213782729798555	1649
1259	They have not issued an order yet.	0.381878129642016	1665
1260	They have to go away and have a think.	0.661706064565296	1664
1261	They launched a counter attack and retook positions they had lost.	0.271080041868293	1656
1262	They lost to Nantes after extra-time.	-0.501188728313198	1676
1263	They may want to discuss with you.	0.433614171863087	1607
1264	They must not be distributed without our consent.	-0.0974585125024272	1622
1265	They play Atlanta here Saturday and Sunday afternoons.	-0.387734110985496	1637
1266	They really must get the money together.	0.593445911736246	1678
1267	They spent about two hours at Larnaca airport.	-0.566722420408633	1646
1268	They tend to know who hooligans are and don't sell to them.	0.0818354246581806	1665
1269	They would play Chile in Buenos Aires.	-0.524688409619442	1677
1270	They've really caught the fever.	-0.133791670249253	1690
1271	Things are crazy for sure!	-0.224872985101194	1639
1272	This came as a shock to me.	0.539678119428872	1652
1273	This event will be a blast.	0.356090843970775	1705
1274	This has now become the most pressing story in the capital.	0.553861032973134	1705
1275	This is a golden moment.	0.355670806687847	1798
1276	This is a major setback for the rookie.	0.250083869494206	1720
1277	This is a most unfortunate news release.	-0.0650026316154006	1630
1278	This is all so unreal.	0.689438376621335	1669
1279	This is good I think.	0.357565693567012	1671
1280	This is normal, they always do this.	0.317562149379914	1609
1281	This is not a good situation to be in without a contract.	0.567971511828854	1648
1282	This is the crew.	0.595960533349262	1686
1283	This is the limit.	0.83022597840337	1700
1284	This is the neatest toy I have had.	0.153528196073887	1679
1285	This is very sensitive.	0.258732618998488	1731
1286	This method can be used on individual folders as well.	0.156693642392787	1779
1287	This needs to go to imbalance between Quantum and Crestone.	-0.351242493680111	1735
1289	This seems fine to me.	0.832014699576977	1733
1290	This time I'm more comfortable and aware of a lot more situations.	-0.031284868583369	1642
1291	This time, Nigel Mansell will not be left behind on a restart.	-0.276951933470826	1620
1292	This track stands alone as king of the circuits.	0.186945245070191	1742
1293	This transaction is expected to close next year.	0.00567622252551989	1671
1294	This upgrade may take up to 2 hours.	-0.0546311312101294	1707
1295	This year I can walk and it's so much better.	0.234429370654755	1649
1296	Thomas has no real value as a Fantasy player.	-0.114691046047455	1602
1297	Through this account cash flows to corporate.	-0.056417614087282	1647
1298	Throw it away and not let it touch your heart.	0.249983331344131	1630
1299	Thursday works better for me.	0.193055625848498	1676
1300	Thus have nothing to destroy.	0.222992492463478	1657
1301	Tiger Woods is set to answer your questions.	0.0149985453084537	1656
1302	Time trials for the May 29 race continue the next two weekends.	-0.285846001530099	1651
1303	Tonight is my anniversary.	-0.141405403773785	1679
1304	Toomer has been inconsistent this season.	-0.166287713224739	1613
1305	Travis is in charge.	0.20594141432641	1748
1306	Travkin did not receive a specific portfolio.	-0.894024149639503	1565
1308	Treatment options consist of rest, an injection, or surgery.	-0.346267416515966	1616
1309	Tricia needs to know if she needs to invoice them or not.	0.430143204918978	1644
1310	Tried reaching you earlier.	0.21455782208636	1678
1311	Tried to call but couldn't reach you.	-0.126677552307175	1625
1312	Trip was good I presume?	-0.385286243674203	1692
1313	Trow said the profit return was very high.	0.0430624642857034	1680
1314	Trust me, the men are the ones showing restraint.	0.232788675614815	1702
1315	Try and re-draft and let me know.	0.0491745297340287	1637
1316	Try it again and let me know.	0.695307801335437	1745
1317	Try this one now and let me know.	0.747262003219311	1618
1318	Two RAF Hercules transport planes airlifted foreign evacuees.	-1.07205045339702	1596
1319	Two-thirds of our tickets have been sold in the United States.	-0.129337947716983	1595
1320	Ty needs to work on our model before we could start anything anyway.	0.302937377150643	1671
1321	US President Bill Clinton favours lifting the embargo.	-0.845292747184912	1640
1322	US ships will also lead a second task force.	0.00902146194258682	1607
1323	US vessels will form two separate training units.	-0.427254816123598	1668
1324	Until he can practice for a couple of weeks, we won't have him.	-0.0318740505773862	1641
1325	Until we can answer these questions, we cannot terminate anything.	0.17995478574533	1608
1326	Upon returning to the U.	-0.120554913398491	1691
1327	Using Stoerner in your starting lineup would be a risky move.	-0.524288315953691	1604
1328	Valerie, I should have Greeley on Monday for August.	-0.574394350246526	1703
1329	Valerie, the prices look fine in Sitara.	-0.393204074995354	1637
1330	Very foggy this morning.	0.32484544737329	1672
1331	Very truly yours, Acme Costume Co.	-1.08337262151992	1664
1332	Vietnam planned to upgrade its current fleet of Soviet aircraft.	-0.493207899490644	1596
1333	Wang said that his release was a miracle.	0.162328197141712	1709
1334	Wang urged the international community not to forget the prisoners.	0.115338480232543	1599
1335	Wang was to meet with Clinton's national security advisor.	-0.373705015083273	1641
1336	Was it a car wreck?	-0.566744748912643	1678
1337	Was wondering if you and Natalie connected?	-0.0292560984047423	1676
1338	Washington was not moving toward a unilateral lifting of the embargo.	-0.176478702719835	1673
1339	Wasn't nearly as bad as I thought.	-0.417667691653759	1632
1340	Watch for more details, coming soon.	0.196037794486445	1719
1341	Wayne has not done much yet, so don't put him in your Fantasy lineup.	-0.410869948005318	1587
1342	We all know that it does exist.	0.226032957658056	1703
1343	We also decided against a formal seating arrangement.	0.159039515950619	1722
1344	We are about to leave Heaven!	-0.240996326121941	1740
1345	We are all doing reasonably well, I think.	-0.190372168139387	1700
1346	We are all fragile.	0.162824356139395	1708
1347	We are also in touch with the U.	0.164468347817693	1676
1348	We are delayed, got another 30 minutes on the runway.	-0.0973745780785518	1632
1349	We are down to 3 employees here in Denver.	-0.297721789729889	1629
1350	We are going to send some money to a fund to help the victims.	0.357864434846609	1660
1351	We are happy to give a pay rise.	0.272512988769497	1717
1352	We are having fun.	0.445681503699306	1609
1353	We are heartened by the many notes of care and concern.	0.157604606361858	1703
1354	We are in the process of making a change.	0.827081209397094	1709
1355	We are looking at military assistance.	0.1847025081878	1638
1356	We are on a plane coming back.	0.416293054026382	1765
1357	We are proceeding with a great reception so far.	0.10503822193576	1599
1358	We are sitting in Weil's offices, waiting to negotiate.	-0.555023819564649	1634
1359	We are somewhat emasculated bystanders.	-0.334260643565184	1644
1360	We are waiting on the cold front.	0.609130465512098	1658
1361	We are working on this as we speak.	0.613052912470781	1677
1362	We can discuss options early next week.	0.00131810529679751	1647
1363	We can have wine and catch up.	0.302468710117989	1738
1364	We can work around these plans if you prefer.	0.405507679402089	1640
1365	We can work with it either way.	0.494551163869719	1609
1366	We cleaned him up as well as we could.	0.353746460826435	1703
1367	We controlled the race from the start and I'm satisfied.	-0.100252282984594	1692
1368	We could do it at my house.	0.438933205148784	1627
1369	We currently have 6 employees.	-0.560424789617557	1678
1370	We don't have any ability to veto their decisions.	-0.102772829661152	1507
1371	We don't recommend McNair this week as a result.	-0.645742927666606	1665
1372	We don't recommend you use him in a Fantasy league this week.	-0.40465262475038	1558
1373	We don't seem to have any positive income there.	0.285243624440792	1637
1374	We don't want to look bad to Dyn.	-0.32044257980449	1687
1375	We had a great time!	-0.103456681302005	1643
1376	We had some measurement of gas from Quantum throughout the month.	-0.254602597835116	1661
1377	We have been consistent and we have a good balance.	0.366445946219233	1627
1378	We have been working on clay for four weeks.	0.577121024338454	1674
1379	We have lost not just a great friend.	0.36610443406547	1646
1380	We have lots of forks, etc.	-0.291171527367314	1639
1381	We have lots of paper stuff.	0.422149918346246	1657
1382	We haven't made that decision here though.	-0.0364289241131594	1628
1383	We haven't sold the US business as yet.	-0.429280397331609	1623
1384	We hope you found this information useful.	0.296706732796415	1716
1385	We just need a sitter.	0.514084106540961	1665
1386	We just pulled schedules from the web.	0.105099245526599	1710
1387	We know the engine is capable.	0.267564616850515	1673
1388	We know this is a big time at the speedway.	0.486136350421726	1710
1389	We lost 1 player this week who picked Baltimore, sorry.	-0.228588749885731	1635
1390	We must be consistent.	0.0010653342881386	1691
1391	We need a process to deal with this.	0.61714769464038	1589
1392	We need this verified.	0.261208516900903	1709
1393	We need to bring them along slowly.	0.455438313163964	1672
1394	We need to talk about this month.	0.738058347378899	1602
1395	We obviously have a lot to talk about.	-0.00460173831254569	1613
1396	We only have the power of persuasion.	0.0870053817468253	1674
1397	We probably have to discuss trade behavior and margin.	-0.175510911347699	1603
1398	We seem to be running in the same time slot more than anybody other.	0.615038133928965	1658
1399	We shall try to find a common agenda.	0.335805100216671	1658
1401	We talked quietly while everybody gathered.	-0.410210656329182	1662
1402	We tried to copy it and it worked for us.	0.49000291136598	1665
1403	We use this functionality a lot when pathing pools.	-0.263404106056931	1632
1404	We want a little May madness of our own.	0.0694888048222487	1703
1405	We were planning to have him from the start.	0.541425616230932	1683
1406	We will address tomorrow with Stan.	-0.148495340311444	1627
1407	We will be bringing in lunch and I need to know how many to order?	0.189810391303247	1628
1408	We will be dining fashionably late.	-0.256005984850845	1719
1409	We will be managing our rates and we need to plan on software.	0.323246546096343	1614
1410	We will forward it to you as soon as we get it.	0.489571059666847	1692
1411	We will get you a copy.	0.22874585323973	1686
1412	We will have some good detail by January 7.	-0.326320940465781	1570
1413	We will keep trying.	0.164393393500162	1743
1414	We will keep you posted.	0.245651099883534	1611
1415	We will sign tomorrow and fund Tuesday.	-0.137665660254597	1735
1416	We will work on the car and try to go a little quicker yet.	0.513499355170858	1613
1417	We would have waited up all night to see them.	0.648361022039122	1650
1418	We'd suggest playing Brady, who will start against.	-0.392190436551638	1610
1419	We'll let you know in the morning if we are interested or not.	0.305096325864481	1658
1420	We'll tell you who has the edge.	-0.149907350882794	1640
1421	We're here to qualify in the second or third row.	-0.14248409603537	1592
1422	We're not a lock for the pole.	0.0523800942235973	1620
1423	We're not adversarial in this, but we want to know what's going on.	-0.254839885919411	1634
1424	We're not aware of any possible changes at Stanford Stadium.	-0.606348724895158	1604
1426	We're working with the speedway.	-0.0882077669518858	1652
1427	We've advised the family how to go about it.	0.0664520681387856	1601
1428	We've already eliminated his speech therapy.	-0.477922363425673	1607
1429	We've pursued other options and as a result we've made some progress.	-0.331985920070098	1552
1430	Weather is bad here.	0.606472772855406	1676
1431	Wednesday is definitely a hot chocolate day.	-0.432766216867288	1692
1432	Weinke could have a big game.	-0.324178467680937	1675
1433	What a crazy day.	-0.12267042023667	1748
1434	What a nice note.	0.670441545339765	1686
1435	What are the units?	0.201883370496367	1701
1437	What did you and Ava decide to do?	-0.0285303387020194	1668
1438	What do you hear?	0.214182573491131	1679
1439	What do you show as the storage schedule?	0.0826894165617487	1630
1440	What do you think about Tracy and Jim?	-0.0139828560892523	1611
1441	What do you think?	0.252685497124227	1686
1442	What does Hunter think?	-0.148580928391486	1678
1443	What happened to the guy with the paper to sign?	0.368314520045485	1622
1444	What information, if any, do we owe him?	-0.26745542511841	1569
1445	What is going on?	0.277691506445966	1639
1446	What is happening to the stock price?	0.464258440179636	1707
1448	What is the cost issue?	0.383318033324549	1730
1449	What is the mood?	0.419040254048562	1719
1450	What is the purpose of this?	0.468049252222896	1648
1451	What is the shower at Patsy's for?	-0.368058535552381	1580
1452	What is the status of the Pemex discussions?	-0.330012599757984	1660
1453	What is the stock price doing?	0.353475560081313	1735
1454	What is up with ENE?	-0.461356609299603	1735
1455	What is your issue sir?	0.107462348924652	1652
1456	What level of detail do you need?	0.181787519219335	1687
1457	What number should he call you on?	0.354983674082576	1651
1458	What period does the max rate assumption cover?	-0.117364978977515	1636
1459	What will happen to this project?	0.278226493150892	1611
1460	What's your phone number?	-0.295561257530314	1582
1461	When I do, we will eat.	-0.30677359271709	1675
1463	When do you have to be there?	0.732934227497972	1687
1464	When it is used we try and do as many paths as possible.	0.315794726704241	1585
1465	When the inspection is finished we will communicate those results.	0.388373813396505	1614
1466	When things get speculative the language always gets scary.	-0.0376651886970997	1648
1467	Where are they hitting the books at?	0.533375167373481	1663
1468	Where do you want to meet to walk over there?	0.600304369634182	1745
1469	Whether it will stand up on race day, nobody knows.	-0.198962314080846	1622
1470	Whether that package is training or material has yet to be determined.	0.204399633481084	1646
1471	Who should I contact regarding severance?	-0.357171148634551	1625
1472	Why do you ask?	-0.0498666494080471	1576
1474	Will call later to explain.	0.46980576958339	1638
1475	Will follow up today.	0.101252429581493	1748
1476	Will give you more shortly.	0.256171621080002	1715
1477	Will it be delivered?	-0.140347270144474	1670
1478	Will let you know how call goes in morning.	0.367337457031461	1657
1479	Will you and KB be around this afternoon?	-0.0794944664253116	1690
1480	Will you come get me?	0.397797591635344	1620
1481	Winning here, everybody was more shocked and surprised.	-0.0743768102701226	1670
1482	Wish me luck with Linda.	-0.0105782235908349	1658
1483	Wonder what next week will bring.	0.429240376111352	1663
1484	World Cup fans at Stanford Stadium are almost certain to be fenced in.	-0.557860692506418	1634
1485	Would you have John send me a message?	-0.0368822574164639	1691
1486	Would you mind taking the lead on this?	0.536237477679814	1670
1487	Would you please send runner to get this?	0.372592222770797	1685
1488	X-rays were negative, and Hakim is listed as day to day.	-0.527177762912407	1632
1489	Yes I am coming twice.	-0.221141068505732	1649
1490	Yes I am here actually.	-0.0635357862041037	1767
1492	Yes, I am playing.	-0.304418744120789	1709
1493	You are welcome in Palacios this weekend, of course.	-0.34215619269849	1560
1494	You can bring it to work and we could meet for lunch one day.	0.607927169272569	1672
1495	You can explain this to me next week or over the weekend.	0.485868976306235	1629
1496	You can have all the horsepower and it won't matter.	0.274765044569224	1655
1497	You can reply via email.	0.0553996440547423	1678
1498	You can talk to Becky!	-0.484561037683737	1682
1499	You can't bench Martin, no matter how bad the matchup may be.	-0.420769816907226	1637
1500	You can't destroy us, and you can't stop us.	-0.407972897289533	1616
1501	You get in traffic and you have dogfights and I forget I'm on an oval.	-0.338566458512147	1621
1502	You had to maintain your patience to get the job done.	0.373705664928188	1664
1503	You have 15 active players.	-0.127903787998856	1679
1504	You have 6 active players at position WR.	-0.582186530897176	1604
1505	You have a lot of holes in your plan.	0.494210861740335	1645
1506	You have a nice holiday too.	0.409387784436964	1644
1507	You haven't seen 120 in some time.	-0.19863518363516	1648
1508	You just can't work without me can you?	-0.0260452005651673	1658
1510	You must therefore take full responsibility for virus checking.	-0.0891745098439946	1659
1512	You will never be able to put them out.	0.690340525117159	1665
1513	You'll have to forward that home for dad to see.	0.205843599411339	1653
1515	You're down by 5 and need to score in 4 plays or less.	-0.212576626956925	1629
1516	Your best bet is to drop him and go after another.	0.510232837423977	1723
1517	Your fax was busy for a while.	0.106920458532742	1724
1518	Your friend's defense, however, has other plans.	-0.608998286016864	1639
1519	Your prompt attention is appreciated.	-0.04516734320792	1687
1520	Your voice cheered me up.	-0.0957366181991562	1687
1521	Zack Crockett may be used in goal-line situations.	-0.760746954013845	1557
1522	Zou, I hope you had a good flight back to Texas.	-0.450291862037368	1703
